timestamp_s,power_w,gpu_pct,cpu_pct
1927,21.2,54.7,38.4
1928,20.5,52.5,39.0
1929,21.5,55.1,36.5
1930,21.5,56.6,38.9
1931,22.5,53.1,37.7
1932,21.8,52.5,38.1
1933,21.0,50.1,37.6
1934,21.6,52.5,38.2
1935,22.2,52.7,38.7
1936,21.3,51.9,39.4
1937,21.1,55.6,40.2
1938,20.5,54.8,36.0
1939,21.6,53.8,37.8
1940,20.4,54.4,38.0
1941,21.4,52.0,40.2
1942,21.2,55.7,35.0
1943,21.9,53.1,38.1
1944,21.8,54.8,37.6
1945,21.0,53.9,38.3
1946,22.2,53.7,38.0
1947,21.8,53.9,39.2
1948,21.3,51.9,39.8
1949,21.9,52.0,39.5
1950,21.2,52.8,36.8
1951,21.2,52.6,37.3
1952,20.4,54.2,37.5
1953,22.0,55.3,37.5
1954,20.5,53.1,38.7
1955,20.5,51.8,37.6
1956,21.6,53.4,37.1
1957,21.0,51.2,36.8
1958,21.9,53.3,38.4
1959,21.5,54.3,38.9
1960,21.0,54.6,39.8
1961,21.0,52.1,37.8
1962,21.0,51.2,37.8
1963,21.1,52.0,37.9
1964,20.8,53.1,37.2
1965,21.8,52.4,37.7
1966,21.8,53.2,37.8
1967,21.9,54.3,38.2
1968,21.4,54.6,38.0
1969,21.4,53.8,38.2
1970,21.6,50.8,38.4
1971,21.6,53.7,38.6
1972,22.0,53.2,35.2
1973,22.1,52.0,39.3
1974,20.7,53.1,37.0
1975,21.6,52.9,38.1
1976,19.8,51.0,37.0
1977,22.5,51.5,36.2
1978,22.2,53.7,38.1
1979,21.2,52.1,38.8
1980,21.1,57.5,38.6
1981,21.0,54.9,38.6
1982,21.7,53.1,38.6
1983,22.2,54.1,36.4
1984,21.0,50.6,36.3
1985,21.7,52.8,38.4
1986,21.6,53.0,39.4
1987,22.0,53.3,35.9
1988,21.3,54.2,38.7
1989,21.0,53.9,36.3
1990,21.4,52.0,38.2
1991,21.5,55.9,38.7
1992,21.9,52.9,37.7
1993,21.1,52.0,38.4
1994,21.4,53.5,39.2
1995,20.1,53.3,37.6
1996,20.9,54.5,37.8
1997,21.5,54.9,38.5
1998,21.0,49.6,37.2
1999,21.7,54.1,38.0
2000,21.3,53.4,37.1
2001,20.3,51.6,36.7
2002,22.1,52.6,39.2
2003,21.5,52.9,38.9
2004,21.8,51.4,37.1
2005,20.3,53.8,39.1
2006,21.2,52.1,37.8
2007,21.4,52.5,37.6
2008,20.7,53.0,36.4
2009,20.6,56.8,37.5
2010,20.6,54.2,35.9
2011,21.0,50.1,38.7
2012,21.9,52.8,38.1
2013,22.3,55.4,39.3
2014,20.8,53.8,38.4
2015,20.7,53.7,37.6
2016,20.7,53.4,38.1
2017,22.1,52.7,38.3
2018,20.8,51.7,37.6
2019,21.5,52.4,37.4
2020,20.3,52.2,38.6
2021,22.1,54.9,38.1
2022,21.5,51.4,38.8
2023,21.8,51.3,37.7
2024,20.5,53.0,36.7
2025,21.0,54.0,36.6
2026,20.3,56.0,38.0
2027,21.0,53.4,38.0
2028,22.1,54.7,40.3
2029,21.8,54.0,38.2
2030,21.4,49.7,38.3
2031,20.3,51.7,36.9
2032,21.0,54.0,38.5
2033,21.1,50.5,35.9
2034,21.1,51.3,39.0
2035,21.8,52.4,38.8
2036,22.1,55.1,38.7
2037,21.4,53.5,38.2
2038,21.1,53.3,39.0
2039,21.8,54.6,38.5
2040,21.5,52.2,37.6
2041,21.9,51.5,37.6
2042,21.3,52.4,39.2
2043,22.1,52.5,39.0
2044,22.3,51.2,39.6
2045,20.6,54.4,38.4
2046,22.0,53.5,38.7
2047,21.7,52.4,36.7
2048,21.9,52.8,37.5
2049,22.5,52.6,38.3
2050,19.6,51.9,34.4
2051,22.2,53.1,37.8
2052,20.7,53.2,37.6
2053,20.0,51.9,38.1
2054,22.0,55.1,37.7
2055,21.6,53.0,36.6
2056,20.9,51.8,38.4
2057,21.9,55.8,39.9
2058,22.1,55.2,37.7
2059,20.5,53.1,39.0
2060,20.5,52.3,38.5
2061,21.6,51.8,37.3
2062,21.5,53.3,37.2
2063,20.6,53.2,37.9
2064,20.4,51.6,38.8
2065,22.6,56.2,36.5
2066,21.9,54.9,38.7
2067,22.2,53.7,36.3
2068,22.1,54.7,36.6
2069,20.6,54.7,36.8
2070,22.0,52.8,39.3
2071,21.7,53.0,36.8
2072,21.8,53.6,38.8
2073,21.2,50.8,39.4
2074,21.0,50.0,36.7
2075,21.6,55.3,38.2
2076,21.7,52.1,36.6
2077,20.6,51.1,39.5
2078,22.6,52.6,37.6
2079,21.3,52.4,37.4
2080,22.4,53.8,40.0
2081,21.4,56.5,37.0
2082,21.0,55.2,37.7
2083,21.4,53.6,38.3
2084,19.7,54.7,39.0
2085,20.9,53.4,36.0
2086,21.6,52.4,37.5
2087,20.6,52.5,37.5
2088,21.1,53.5,36.8
2089,22.2,55.5,40.1
2090,22.2,50.5,36.9
2091,21.4,54.1,37.3
2092,21.5,51.4,38.3
2093,20.4,54.8,39.0
2094,20.6,52.1,38.3
2095,22.4,55.4,36.2
2096,22.3,52.5,39.3
2097,20.8,53.8,37.0
2098,20.5,55.9,36.8
2099,22.1,52.1,38.1
2100,22.0,54.5,38.8
2101,20.9,54.0,38.9
2102,22.2,54.3,38.4
2103,20.9,50.8,36.5
2104,21.1,54.8,36.6
2105,22.4,53.6,38.1
2106,21.5,53.6,38.0
2107,21.3,54.2,39.2
2108,21.5,52.8,41.0
2109,20.7,54.1,39.1
2110,20.3,53.0,38.4
2111,21.9,51.8,41.1
2112,20.4,53.6,37.5
2113,21.2,53.7,39.4
2114,21.2,54.3,37.8
2115,22.6,53.3,38.3
2116,21.9,52.0,37.2
2117,21.8,51.7,37.7
2118,21.0,50.5,36.5
2119,21.4,53.3,38.0
2120,21.7,53.2,38.2
2121,20.7,53.8,38.4
2122,21.3,50.2,37.0
2123,21.4,53.8,38.5
2124,20.9,52.9,39.7
2125,21.2,52.2,35.8
2126,21.5,54.1,38.2
2127,21.1,55.5,37.6
2128,21.4,54.1,37.1
2129,21.3,56.2,36.4
2130,21.3,53.1,37.1
2131,21.9,54.9,37.6
2132,20.9,54.8,38.5
2133,20.6,52.8,39.8
2134,19.8,54.4,37.7
2135,21.3,52.5,38.7
2136,20.5,53.8,37.5
2137,21.8,52.7,37.3
2138,20.8,56.1,38.6
2139,21.7,54.5,37.3
2140,21.6,55.3,40.1
2141,22.2,54.9,38.0
2142,21.2,51.7,37.3
2143,21.5,53.9,35.6
2144,21.7,55.0,38.2
2145,21.3,52.1,37.8
2146,21.9,51.0,40.1
2147,20.6,50.6,38.8
2148,21.3,52.0,39.8
2149,20.7,57.5,39.2
2150,21.7,51.6,37.7
2151,21.0,54.3,37.8
2152,21.4,54.8,38.5
2153,20.8,53.6,38.8
2154,22.0,52.3,37.9
2155,22.0,54.5,39.2
2156,21.3,53.2,38.6
2157,20.6,52.9,37.7
2158,21.0,53.7,39.7
2159,20.8,51.0,40.0
2160,21.7,51.7,37.3
2161,20.7,53.6,37.5
2162,20.6,52.9,35.8
2163,21.5,54.3,38.9
2164,21.3,54.4,37.3
2165,20.0,51.5,37.9
2166,21.7,51.5,38.5
2167,21.2,55.2,38.1
2168,21.8,53.9,38.7
2169,21.6,51.7,36.5
2170,21.6,51.3,37.7
2171,21.2,53.1,39.0
2172,21.1,52.4,38.8
2173,22.5,52.7,38.3
2174,21.2,53.0,38.5
2175,20.3,51.8,39.0
2176,20.0,50.3,36.7
2177,20.8,52.3,38.7
2178,21.8,49.2,37.9
2179,21.5,49.8,37.4
2180,20.7,51.6,39.7
2181,21.0,54.2,40.1
2182,22.0,54.2,37.9
2183,22.2,52.0,37.5
2184,20.4,52.9,37.6
2185,21.1,54.8,38.2
2186,21.0,54.0,38.8
2187,21.2,54.2,37.8
2188,20.9,51.7,36.5
2189,21.5,54.8,38.2
2190,20.1,51.7,37.4
2191,21.6,55.4,38.6
2192,20.3,51.5,39.3
2193,21.1,53.9,38.7
2194,22.1,55.3,37.6
2195,22.2,56.3,37.9
2196,21.7,54.1,39.7
2197,21.1,52.2,34.9
2198,22.3,51.4,36.4
2199,21.6,51.9,39.0
2200,20.1,51.4,38.6
2201,21.2,53.8,39.5
2202,21.0,54.4,38.8
2203,21.5,55.2,37.6
2204,21.0,50.8,38.8
2205,22.5,53.7,38.6
2206,21.2,50.9,37.9
2207,20.8,50.8,37.2
2208,20.5,51.0,39.6
2209,20.0,55.1,36.7
2210,21.4,52.3,36.7
2211,21.6,53.3,36.3
2212,21.4,55.5,38.7
2213,20.9,52.7,35.9
2214,21.4,51.9,38.9
2215,21.1,56.5,38.3
2216,21.8,52.4,38.6
2217,21.3,55.1,38.2
2218,21.1,50.7,37.1
2219,21.9,51.3,37.4
2220,21.7,53.1,37.4
2221,20.6,51.3,37.7
2222,21.1,54.9,36.9
2223,21.6,55.1,37.5
2224,20.5,55.6,39.0
2225,20.6,54.5,37.4
2226,21.3,52.2,36.9
2227,21.8,53.6,36.9
2228,22.1,51.6,39.5
2229,21.3,54.6,37.7
2230,21.8,53.6,39.8
2231,20.8,52.1,38.4
2232,23.0,51.2,37.4
2233,21.8,52.4,38.8
2234,20.5,54.6,37.0
2235,22.1,53.8,37.2
2236,21.4,52.0,36.4
2237,21.2,49.5,38.4
2238,21.2,52.9,38.9
2239,21.3,54.3,38.9
2240,21.4,53.3,36.9
2241,21.4,52.7,39.3
2242,22.6,54.5,39.5
2243,21.6,54.2,36.9
2244,21.1,51.5,37.6
2245,20.0,52.7,38.9
2246,21.8,53.9,37.3
2247,22.3,53.6,39.2
2248,21.9,51.4,37.3
2249,20.3,54.2,34.5
2250,20.5,53.8,37.8
2251,21.1,52.6,41.8
2252,22.4,53.8,37.8
2253,20.5,52.7,36.0
2254,20.9,53.5,38.5
2255,22.4,53.0,39.3
2256,21.7,55.9,38.2
2257,21.8,54.1,38.3
2258,21.4,53.3,35.8
2259,21.4,51.4,37.7
2260,20.9,52.1,38.2
2261,22.2,52.4,35.4
2262,22.5,51.6,36.6
2263,21.7,53.4,37.8
2264,21.9,52.1,37.2
2265,21.1,52.4,36.9
2266,20.8,50.9,38.2
2267,21.6,54.8,38.4
2268,21.3,53.0,37.6
2269,20.5,52.1,36.0
2270,21.0,51.8,39.3
2271,20.0,55.3,37.3
2272,22.1,53.7,38.5
2273,20.5,55.1,36.9
2274,21.3,53.2,37.9
2275,21.3,53.9,38.1
2276,20.7,53.7,37.4
2277,20.7,53.9,40.8
2278,21.0,53.2,37.3
2279,21.6,53.3,37.4
2280,20.7,56.3,36.6
2281,20.9,51.7,38.7
2282,21.5,51.1,35.4
2283,21.5,52.4,37.8
2284,21.6,50.1,37.5
2285,21.0,54.2,36.2
2286,21.7,54.3,36.9
2287,20.9,52.1,39.4
2288,21.5,53.3,37.3
2289,20.7,50.4,37.7
2290,21.1,54.2,38.9
2291,21.7,53.4,38.4
2292,21.8,53.2,37.4
2293,19.9,55.5,39.3
2294,21.7,52.8,37.5
2295,22.1,52.7,38.1
2296,21.0,52.0,37.8
2297,22.0,53.1,39.5
2298,22.2,53.3,37.3
2299,20.3,54.1,36.2
2300,20.8,49.8,38.0
2301,20.2,50.9,37.9
2302,20.3,51.9,38.3
2303,20.8,53.3,37.2
2304,22.1,52.4,38.6
2305,20.3,53.3,37.9
2306,21.1,51.6,39.2
2307,21.4,53.3,36.3
2308,21.4,54.5,37.8
2309,20.6,50.9,34.7
2310,21.0,52.3,38.5
2311,20.7,50.4,36.6
2312,21.8,51.8,38.3
2313,22.2,51.3,38.8
2314,21.3,51.1,37.5
2315,22.1,52.5,38.3
2316,21.2,52.6,39.3
2317,21.1,51.1,39.4
2318,21.2,54.1,35.7
2319,21.6,51.5,38.3
2320,22.1,53.0,39.5
2321,21.3,54.7,38.4
2322,20.7,53.0,37.4
2323,22.7,53.4,37.8
2324,22.2,54.4,36.8
2325,21.2,53.1,37.2
2326,21.6,51.3,38.0
2327,21.2,53.7,38.1
2328,20.7,51.7,41.0
2329,21.9,49.8,37.0
2330,20.8,55.4,39.8
2331,20.9,53.9,37.7
2332,21.0,54.7,38.3
2333,21.4,51.9,37.4
2334,21.9,54.2,37.8
2335,20.9,52.9,36.8
2336,20.1,54.9,37.2
2337,20.8,53.0,39.1
2338,22.1,52.4,37.0
2339,20.8,53.5,38.2
2340,21.5,51.8,38.3
2341,21.5,50.6,37.6
2342,21.0,53.7,36.5
2343,21.8,52.0,37.8
2344,21.6,50.9,35.9
2345,21.2,53.5,37.8
2346,20.6,52.8,38.4
2347,21.9,52.8,36.6
2348,20.6,51.8,38.1
2349,20.8,53.7,36.5
2350,21.5,54.6,36.9
2351,22.0,52.7,37.5
2352,21.1,55.1,37.2
2353,22.1,53.6,38.9
2354,22.7,51.8,36.3
2355,21.0,51.9,39.7
2356,21.9,54.0,39.0
2357,20.8,53.5,37.1
2358,21.1,52.1,39.4
2359,22.8,53.5,39.4
2360,20.8,52.3,37.4
2361,21.3,54.7,37.9
2362,21.2,53.6,36.3
2363,20.4,51.7,37.5
2364,22.3,55.4,39.2
2365,22.0,53.3,36.2
2366,22.1,52.8,37.9
2367,21.1,52.7,38.6
2368,21.1,54.5,36.5
2369,21.4,54.2,38.5
2370,20.3,55.0,38.9
2371,21.3,52.4,36.4
2372,20.8,54.6,37.6
2373,22.2,53.5,39.0
2374,21.1,54.2,39.1
2375,22.0,53.1,36.8
2376,21.3,55.1,38.8
2377,21.4,52.3,37.4
2378,21.1,53.4,37.9
2379,20.6,51.6,38.6
2380,21.0,51.1,37.7
2381,20.7,51.8,38.0
2382,20.0,53.8,39.3
2383,20.8,53.7,37.9
2384,20.2,51.4,38.1
2385,21.2,53.6,36.0
2386,20.4,53.5,39.4
2387,21.3,54.0,37.8
2388,21.9,52.6,36.4
2389,21.1,53.9,37.9
2390,21.5,52.5,37.4
2391,20.4,55.5,38.1
2392,21.4,52.2,37.7
2393,22.1,52.5,37.6
2394,21.0,52.8,36.6
2395,19.6,54.5,38.7
2396,21.6,53.4,39.2
2397,22.0,52.6,37.2
2398,21.4,53.2,38.3
2399,20.7,52.1,37.7
2400,21.1,53.9,38.5
2401,22.2,55.1,39.1
2402,21.4,54.7,38.4
2403,20.7,51.6,40.5
2404,20.3,54.4,35.1
2405,21.3,54.2,36.2
2406,22.3,54.4,38.1
2407,22.1,52.8,36.4
2408,22.4,53.2,38.7
2409,20.9,50.3,38.5
2410,21.2,51.8,39.2
2411,21.4,49.7,37.4
2412,21.9,51.5,37.1
2413,21.7,54.2,39.0
2414,21.3,53.0,36.7
2415,19.9,53.5,37.5
2416,21.4,53.4,35.2
2417,22.1,53.2,39.5
2418,21.3,54.5,37.7
2419,21.7,52.9,36.6
2420,21.2,53.1,38.4
2421,21.4,53.0,38.6
2422,21.3,55.0,39.5
2423,21.5,53.4,37.4
2424,21.3,52.6,36.1
2425,20.9,56.4,37.1
2426,20.7,55.4,37.0
2427,21.2,54.9,35.4
2428,21.4,52.2,38.7
2429,21.3,52.8,40.3
2430,21.3,51.4,40.6
2431,21.0,53.3,38.3
2432,21.4,52.4,37.9
2433,21.2,53.8,37.9
2434,21.1,52.6,38.6
2435,22.6,53.9,41.9
2436,21.4,51.7,37.7
2437,21.0,52.8,38.2
2438,20.2,54.5,38.4
2439,21.3,52.6,36.0
2440,22.8,52.5,38.5
2441,20.9,53.0,37.1
2442,20.1,54.3,37.8
2443,21.6,53.2,37.8
2444,20.9,53.7,39.9
2445,21.3,52.2,38.4
2446,20.9,49.5,40.2
2447,21.2,52.3,38.4
2448,22.6,54.0,37.0
2449,20.9,51.1,37.2
2450,21.4,51.7,38.1
2451,21.6,50.9,39.0
2452,21.5,53.0,40.0
2453,21.7,52.8,39.0
2454,20.4,51.2,37.5
2455,21.3,53.4,36.6
2456,20.5,48.4,37.1
2457,22.0,53.4,38.6
2458,20.9,53.5,37.5
2459,21.6,52.3,38.0
2460,20.1,52.8,37.5
2461,21.7,52.4,40.8
2462,22.6,53.0,36.4
2463,21.5,50.4,39.8
2464,19.9,52.3,38.0
2465,20.4,53.8,38.0
2466,21.9,54.7,37.3
2467,20.3,53.2,36.1
2468,21.6,49.9,35.8
2469,22.3,53.0,39.4
2470,21.6,55.1,36.1
2471,21.3,51.2,39.9
2472,21.3,55.0,39.8
2473,21.2,51.0,36.8
2474,20.9,52.4,37.0
2475,21.7,53.0,35.5
2476,21.7,52.9,38.1
2477,21.1,53.3,35.5
2478,22.3,51.9,37.5
2479,20.7,50.8,36.7
2480,20.8,51.6,38.2
2481,20.6,51.3,35.6
2482,21.0,53.9,37.3
2483,21.3,49.6,39.4
2484,21.7,52.4,37.9
2485,21.5,52.3,38.0
2486,21.6,52.0,38.2
2487,21.5,53.2,36.8
2488,21.4,53.8,36.8
2489,22.1,50.6,38.2
2490,22.0,50.4,38.8
2491,20.7,51.8,37.6
2492,20.7,51.7,37.9
2493,21.5,53.5,39.3
2494,21.8,51.7,38.7
2495,21.9,51.8,37.2
2496,21.2,52.6,37.3
2497,20.3,50.2,37.6
2498,20.6,54.0,37.0
2499,21.4,52.9,36.6
2500,20.8,52.9,37.7
2501,20.7,53.9,36.9
2502,21.5,53.2,35.7
2503,20.5,54.3,39.8
2504,22.3,52.6,37.9
2505,21.6,53.2,38.3
2506,21.9,54.2,37.9
2507,20.9,50.0,38.8
2508,19.9,53.6,35.5
2509,20.0,54.4,40.4
2510,21.6,49.1,39.2
2511,21.3,52.8,38.4
2512,20.7,53.4,39.6
2513,22.0,53.6,37.6
2514,21.7,54.1,38.9
2515,21.6,51.6,41.1
2516,21.1,51.1,37.9
2517,21.3,53.4,38.0
2518,21.4,54.3,39.8
2519,20.7,52.9,39.6
2520,21.4,53.9,38.0
2521,21.4,53.7,37.9
2522,21.0,53.2,39.2
2523,21.3,53.2,37.2
2524,22.3,51.7,37.7
2525,20.6,53.0,37.5
2526,21.2,51.4,36.9
2527,21.2,52.5,39.1
2528,22.4,50.0,37.0
2529,22.8,53.2,39.4
2530,21.9,52.1,36.8
2531,21.1,51.5,38.6
2532,21.2,52.6,40.4
2533,21.7,52.2,38.8
2534,22.2,54.0,36.8
2535,21.8,51.3,39.4
2536,21.0,53.4,37.0
2537,20.9,51.3,37.6
2538,21.7,54.0,39.4
2539,21.1,52.5,36.3
2540,21.2,52.8,36.5
2541,20.6,54.7,39.6
2542,21.4,52.6,38.8
2543,20.1,53.5,38.6
2544,22.1,50.9,39.1
2545,21.3,52.6,37.6
2546,20.9,50.8,36.8
2547,20.8,52.1,38.6
2548,20.8,55.6,38.9
2549,21.2,53.3,39.1
2550,22.1,51.8,37.4
2551,21.3,54.5,38.3
2552,22.1,54.0,37.1
2553,22.0,53.6,38.8
2554,21.9,53.7,37.4
2555,21.4,52.3,38.3
2556,21.6,53.3,38.7
2557,21.5,55.9,38.5
2558,21.7,52.5,38.2
2559,21.8,50.9,38.1
2560,21.8,52.1,39.9
2561,21.6,51.5,38.0
2562,22.1,52.3,38.6
2563,21.0,50.6,37.8
2564,22.2,51.4,40.1
2565,21.5,52.8,37.9
2566,20.5,52.0,40.2
2567,20.6,52.7,39.3
2568,21.7,53.8,37.4
2569,21.6,54.4,35.1
2570,21.7,52.7,37.8
2571,21.5,51.7,37.9
2572,20.5,50.4,39.3
2573,21.6,52.0,38.0
2574,21.8,53.6,37.6
2575,21.1,51.4,36.4
2576,20.6,53.1,36.2
2577,21.1,53.9,36.3
2578,20.2,51.1,41.5
2579,21.4,52.8,37.6
2580,20.7,52.9,37.7
2581,21.5,56.1,37.4
2582,21.3,51.3,36.8
2583,21.0,55.5,37.6
2584,20.9,53.6,37.1
2585,21.9,52.1,36.4
2586,21.3,52.8,37.9
2587,22.3,53.9,39.5
2588,20.7,54.1,38.0
2589,20.8,53.5,36.2
2590,21.1,55.1,38.1
2591,21.2,54.7,36.5
2592,21.2,51.2,35.8
2593,21.1,54.9,38.5
2594,22.0,51.2,37.6
2595,20.4,54.8,37.5
2596,20.5,52.8,37.8
2597,21.9,51.8,38.2
2598,21.6,55.3,36.5
2599,21.9,55.1,38.2
2600,21.5,53.9,37.3
2601,22.4,50.2,37.7
2602,21.3,52.3,37.2
2603,20.8,54.6,37.6
2604,21.7,52.7,37.1
2605,22.0,54.7,39.5
2606,21.1,54.6,38.7
2607,21.5,53.6,37.2
2608,20.8,51.2,38.0
2609,22.2,54.5,38.3
2610,21.5,51.3,37.2
2611,21.4,52.9,39.6
2612,21.5,54.5,38.6
2613,21.0,56.1,36.4
2614,21.0,53.5,40.0
2615,20.1,54.3,40.5
2616,21.5,54.1,35.6
2617,21.1,57.0,39.9
2618,21.4,51.9,35.4
2619,22.0,51.4,36.0
2620,20.6,53.7,36.7
2621,22.0,51.3,36.2
2622,21.5,51.1,40.8
2623,21.1,51.4,38.1
2624,20.6,54.7,37.2
2625,21.1,51.7,39.1
2626,21.1,52.4,38.3
2627,21.2,51.4,36.4
2628,21.2,53.6,38.7
2629,21.5,51.2,38.0
2630,21.1,51.0,37.2
2631,21.2,53.9,38.3
2632,21.3,54.2,38.0
2633,21.5,54.5,37.7
2634,21.6,51.7,38.2
2635,20.5,55.5,35.4
2636,21.8,52.8,39.2
2637,21.3,51.6,39.6
2638,20.2,51.4,36.8
2639,22.2,53.2,38.1
2640,22.4,53.0,38.2
2641,20.5,54.0,38.1
2642,22.0,54.6,37.2
2643,22.2,52.2,37.8
2644,22.0,52.7,37.2
2645,21.7,54.3,37.9
2646,20.7,55.3,38.5
2647,20.9,54.7,39.3
2648,21.9,53.9,38.4
2649,21.0,52.8,38.3
2650,21.8,52.5,39.3
2651,19.7,54.7,38.1
2652,22.2,49.9,37.5
2653,20.0,52.9,35.8
2654,20.9,53.8,38.0
2655,21.5,53.8,37.9
2656,22.0,52.0,38.3
2657,21.7,51.7,38.8
2658,21.3,53.0,38.2
2659,21.2,55.3,38.7
2660,21.0,53.2,36.7
2661,21.8,53.6,39.1
2662,21.6,53.7,36.7
2663,21.8,52.0,39.8
2664,21.2,54.9,38.2
2665,20.5,54.4,36.3
2666,21.7,51.2,38.1
2667,21.9,53.7,37.1
2668,21.6,53.2,37.9
2669,22.3,53.0,38.1
2670,21.6,51.8,38.5
2671,21.4,52.3,39.2
2672,22.2,53.9,36.3
2673,21.2,54.9,38.8
2674,21.2,52.1,38.5
2675,22.4,52.8,39.8
2676,21.5,53.1,40.0
2677,21.4,51.8,36.8
2678,22.0,52.3,36.5
2679,21.4,55.9,38.6
2680,21.0,51.0,38.4
2681,21.1,54.3,39.6
2682,20.7,53.0,41.7
2683,21.6,53.3,39.0
2684,20.6,52.4,38.9
2685,21.9,51.5,38.5
2686,20.5,54.3,36.2
2687,21.3,53.6,35.4
2688,21.3,52.9,37.7
2689,22.1,52.5,37.9
2690,21.4,52.6,37.6
2691,20.5,52.7,39.8
2692,20.8,50.6,40.0
2693,20.8,53.7,36.3
2694,22.2,52.5,38.2
2695,21.1,53.4,39.6
2696,20.4,52.5,37.7
2697,20.8,51.8,40.2
2698,20.7,53.2,38.6
2699,22.1,50.0,36.6
2700,21.1,54.0,37.6
2701,21.4,53.6,37.5
2702,22.1,54.6,35.6
2703,21.8,53.3,36.6
2704,21.1,50.8,35.3
2705,21.9,52.7,36.5
2706,21.7,53.0,38.3
2707,20.6,53.8,39.7
2708,21.4,55.1,39.6
2709,21.8,51.6,40.3
2710,20.4,54.3,37.7
2711,20.7,52.9,38.1
2712,21.5,54.5,39.3
2713,21.8,53.8,37.3
2714,20.5,53.6,39.4
2715,20.2,54.6,36.6
2716,21.7,52.6,40.7
2717,21.3,51.6,37.0
2718,21.5,55.6,38.2
2719,20.4,51.5,37.4
2720,20.8,53.0,38.2
2721,21.5,52.5,39.4
2722,21.2,54.3,38.1
2723,20.4,52.1,37.4
2724,20.4,50.9,36.8
2725,21.7,53.7,38.1
2726,20.4,53.7,37.8
2727,22.0,53.1,38.1
2728,21.2,52.1,35.9
2729,22.1,50.8,38.8
2730,21.9,49.6,38.3
2731,22.4,51.1,37.1
2732,20.6,53.2,36.7
2733,21.3,52.2,39.5
2734,21.2,53.3,39.3
2735,21.5,52.2,36.6
2736,21.5,52.5,36.4
2737,21.6,52.8,37.6
2738,20.7,54.4,37.0
2739,21.2,54.6,38.6
2740,21.6,54.4,40.0
2741,21.8,55.2,37.5
2742,21.5,53.5,36.4
2743,20.9,50.6,37.1
2744,21.2,53.8,36.4
2745,21.4,54.2,38.9
2746,21.8,53.1,39.0
2747,20.4,55.3,38.5
2748,21.5,56.3,35.0
2749,21.8,53.3,35.7
2750,20.3,53.2,36.7
2751,21.0,52.9,36.6
2752,20.8,54.3,37.8
2753,21.9,53.3,39.7
2754,21.5,50.3,39.7
2755,21.3,52.5,38.1
2756,21.0,51.8,37.9
2757,21.2,50.4,39.1
2758,21.0,53.3,39.4
2759,20.3,54.8,40.2
2760,20.5,53.1,38.3
2761,21.2,54.1,38.0
2762,21.5,52.9,36.5
2763,20.8,51.7,38.9
2764,21.7,51.0,35.8
2765,21.4,51.1,40.5
2766,21.2,56.0,37.1
2767,21.9,54.9,38.6
2768,20.9,51.0,37.0
2769,21.7,53.8,38.1
2770,21.1,50.9,39.5
2771,22.1,54.5,37.9
2772,21.3,54.3,35.5
2773,22.2,52.6,37.8
2774,21.1,51.5,39.5
2775,22.0,52.0,38.5
2776,21.4,51.9,38.7
2777,21.1,52.2,38.0
2778,22.1,52.0,37.3
2779,21.1,53.5,37.1
2780,21.4,55.4,37.7
2781,21.5,53.6,35.3
2782,22.1,54.7,38.0
2783,21.7,55.0,38.9
2784,22.4,51.3,38.4
2785,21.0,52.5,38.8
2786,21.3,52.5,38.0
2787,20.6,53.5,38.2
2788,22.0,53.2,37.5
2789,21.3,52.2,39.2
2790,21.6,52.4,37.3
2791,21.1,53.9,38.2
2792,21.8,53.2,37.9
2793,22.3,54.5,38.2
2794,21.4,54.5,37.9
2795,21.0,57.5,38.9
2796,22.9,52.6,37.6
2797,20.6,52.6,38.8
2798,21.6,53.3,37.3
2799,20.8,52.4,39.3
2800,22.3,51.4,37.9
2801,22.3,50.9,38.5
2802,20.4,53.7,39.2
2803,21.9,54.4,37.7
2804,22.3,53.7,35.6
2805,21.2,52.2,38.7
2806,20.5,54.3,37.4
2807,20.4,50.9,39.1
2808,20.8,55.1,36.9
2809,22.2,50.9,38.5
2810,20.7,54.1,37.6
2811,21.1,51.5,38.9
2812,21.9,53.1,37.5
2813,22.0,52.0,37.9
2814,21.3,52.1,38.1
2815,21.3,50.8,37.4
2816,21.2,54.5,37.8
2817,22.3,54.3,36.3
2818,21.3,53.8,37.6
2819,21.5,54.5,38.1
2820,21.0,52.6,36.9
2821,21.9,53.8,37.5
2822,22.0,53.1,37.7
2823,21.9,53.9,38.4
2824,21.8,53.6,39.8
2825,21.2,52.5,35.0
2826,20.8,53.2,38.1
2827,22.2,51.8,40.4
2828,22.4,54.4,37.5
2829,21.3,55.3,40.4
2830,20.8,53.3,38.4
2831,21.5,54.8,35.7
2832,22.1,52.8,37.5
2833,21.3,53.2,37.8
2834,22.3,53.2,37.5
2835,21.5,50.7,38.2
2836,20.5,52.6,39.2
2837,21.0,52.5,37.6
2838,21.3,51.2,40.0
2839,21.5,51.0,38.7
2840,21.7,53.1,36.6
2841,21.5,54.5,37.5
2842,21.1,51.6,37.1
2843,21.2,52.6,37.0
2844,21.7,55.2,36.5
2845,22.1,52.1,38.9
2846,22.5,52.3,37.2
2847,21.2,53.2,38.3
2848,20.7,53.6,36.9
2849,20.8,54.1,39.0
2850,21.9,53.2,39.5
2851,22.0,51.6,37.8
2852,20.8,52.8,39.6
2853,21.7,55.9,38.4
2854,20.9,51.8,36.7
2855,21.3,51.9,39.1
2856,21.2,53.2,37.8
2857,22.1,50.7,36.4
